recid,givenname,surname,suburb,postcode
01090728,bill,ballinger,elon,27244
01287949,john,petitto,winston salem,27104
00285107,betty,beck,mocksville,27028
01132178,debra,poland,elm city,27822
07149173,joseph,della-vecchia,jacksonville,28540
06878188,christopher,needham,albemarle,28001
04513159,julie,phillips,charlotte,28210
00387038,bettina,daniels,atlantic,28511
00818406,sarah,scott,charlotte,28215
07556088,devonte,slade,greenville,27858
03572690,crystal,brimer,wilmington,28403
06240247,rashaad,hague,winston salem,27107
06269054,katie,martin,greenville,27834
03802950,tharon,gillispie,grifton,28530
02569497,margaret,tremonte,newland,28657
02267455,leah,stirrat,east flat rock,28726
06323259,eric,dedert,durham,27705
03319504,leah,noble,stony point,28678
01364243,jason,caplan,raleigh,27614
05164941,todd,seymour,new bern,28562
01688661,kenneth,hailey,lumberton,28360
06049023,eric,cottone,charlotte,28202
00777259,connie,mccurry,burnsville,28714
07701299,paul,ward,raleigh,27612
06959845,brittany,winters,swannanoa,28778
01216686,monica,root,greensboro,27455
00778860,edith,graham,north wilkesboro,28659
07080943,arnett,gardner,charlotte,28278
03475101,berry,daughtry,smithfield,27577
05671767,zachary,dotsey,wilmington,28405
03277173,robert,maybin,zirconia,28790
02688187,annette,jones,zebulon,27597
05739700,philander,walker,fayetteville,28305
04855252,carla,benjamin,charlotte,28212
05378331,irene,currie,edenton,27932
06930638,jackson,greene,elizabethtown,28337
03749013,christopher,alexander,raleigh,27601
01503574,goldie,mitchell,conway,27820
00002271,margaret,pruett,winston salem,27106
02852507,betty,cornwell,morganton,28655
01532587,marie,duncan,kannapolis,28083
06423375,bobby,evans,greenville,27858
06827917,keith,flood,raleigh,27609
01714294,wilma,moore,mount airy,27030
04900105,david,missi,denver,28037
07512524,darlene,walrath,wilmington,28412
02030566,gladys,wilkes,kannapolis,28081
06738867,robert,angeli,cary,27519
00970970,tammy,hamlett,yanceyville,27379
01873486,gloria,white,tyner,27980
06102304,richard,case,graham,27253
02082643,norman,garnes,charlotte,28227
02121588,roger,robison,charlotte,28277
03448248,rita,wright,banner elk,28604
04681793,justin,saunders,clyde,28721
01927294,jacquelyn,simms,arden,28704
07922328,sanna,owens,charlotte,28273
06622046,stacy,holley,colerain,27924
02162006,paul,faucette,henderson,27537
01175338,edward,faiver,mooresville,28115
04189823,theodore,kale,newton,28658
03219373,carol,snodgrass,maiden,28650
06225381,leslie,gill-humphrey,elm city,27822
04791713,sonya,coltrane,greensboro,27405
02008291,kyle,holshouser,salisbury,28146
07388528,james,lloyd,zebulon,27597
02844445,tanya,adkin,burlington,27215
06002305,brianna,fleming,browns summit,27214
03583267,jonathan,jones,blowing rock,28605
07817035,judith,briggs,high point,27262
01524615,benjamin,long,raleigh,27615
00857885,samuel,warren,clinton,28328
00157800,jerry,dodd,walkertown,27051
02482530,robert,russell,asheboro,27205
02607831,francis,gaston,charlotte,28209
07486006,ronald,williams,asheville,28805
07992545,karen,zaman,durham,27705
04775515,koda,trimble,winston-salem,27107
03381472,dax,allred,cornelius,28031
03489460,joseph,hagarty,brevard,28712
04286708,victoria,fiehler,huntersville,28078
07665524,loretter,oden,morehead city,28557
06502302,stephanie,metts,wilmington,28403
01036814,henry,lewis,trenton,28585
05500739,ann margaret,graybeal,conover,28613
07875396,kristina,beasley,rocky mount,27804
05999492,jackie,smith,knightdale,27545
06354246,alan,bryant,knightdale,27545
07622799,christopher,morris,boone,28607
07171827,charles,eyer,raleigh,27615
05349397,david,sloan,mooresville,28115
02786195,susan,hankoff-estrella,kitty hawk,27949
06411518,romero,gibbs,washington,27889
06790627,garrett,foster,lillington,27546
04638141,bernadette,burgos,raleigh,27616
07836917,jennifer,cranford,archdale,27263
02996471,matthew,sumrow,carrboro,27510
02171011,craig,neuhardt,salisbury,28144
03629182,marilyn,crunkleton,lowell,28098
08187095,brian,iezzi,durham,27705
01629385,laura,howell,china grove,28023
04074608,daniel,gonzalez,shallotte,28470
07705128,robert,koring,cornelius,28031
04930384,kelly,worthey,grover,28073
00108577,david,alexander,charlotte,28211
01620291,richard,sholar,wallace,28466
06473462,marlene,burmeister,hudson,28638
06540768,lasheena,powell,ahoskie,27910
05344021,william,henley,mocksville,27028
01294533,carl,ford,china grove,28023
04444876,bobby,huffman,jacksonville,28546
04843409,stacy,poplin,harrisburg,28075
03824032,frank,minto,hendersonville,28792
06134380,melissa,boyd,rocky mount,27804
04094626,sarah,harris,red springs,28377
03349455,randell,tuttle,advance,27006
00829643,peggy,ellison,durham,27713
00265843,ossie,johnson,fayetteville,28305
00945092,thelma,lennon,raleigh,27609
05016519,joann,dryman,willow springs,27592
03796887,donna,jett,salisbury,28147
01751301,robert,smith,hendersonville,28739
03607193,joseph,hester,raleigh,27615
01912542,catherine,proben,clyde,28721
05506165,lindsey,cox,denver,28037
00540627,dianne,nash,monroe,28112
02733112,lois,ulrich,west jefferson,28694
02088430,william,everett,burgaw,28425
08211635,saul,ceballos,roxboro,27574
07440322,michael,hughes,thomasville,27360
01397180,willa,rowland,greensboro,27401
02573676,robin,morley,morganton,28655
04171912,lashaunda,murray,rose hill,28458
03373431,tina,lewis,goldsboro,27534
04656963,rebecca,baron,fayetteville,28311
07824717,diane,hansen,durham,27713
08021448,johnny,caple,salisbury,28147
08154338,solomon,china,durham,27703
01381886,louise,harrison,fletcher,28732
03353071,lois,rapanotti,raleigh,27603
03100802,pamela,glombowski,marshville,28103
01583893,david,williams,charlotte,28207
06391864,heather,tipton,greenville,27834
00611553,darrell,isenhour,statesville,28677
06453338,jeffrey,dottin,roanoke rapids,27870
01130432,harold,rogers,murphy,28906
07114371,amy,roper,richlands,28574
05057950,heidi,callahan,hudson,28638
02069427,tammy,triplett,granite falls,28630
05297243,antonio,mitchell,garner,27529
01125249,harold,abernathy,mount holly,28120
02670488,tuwan,harrington,sanford,27330
07169606,joseph,wirtz,wake forest,27587
07771639,kirsten,woodards-bailey,greensboro,27405
05738655,mario,white,elizabethtown,28337
04423517,james,hill,conover,28613
04430009,james,shives,statesville,28677
07948027,john,fox,mount airy,27030
01548510,tonya,thompson,greensboro,27407
01292632,barbara,book,lexington,27292
06782708,james,reid,rocky point,28457
04559486,simon,sidelnik,durham,27708
07639690,jazzmen,taylor,rocky mount,27803
01673682,jessie,gibbs,randleman,27317
00108913,oscar,langevin,charlotte,28205
04154157,john,kirchgessner,fayetteville,28304
05554544,stacy,pendarvis,fayetteville,28311
05556208,corey,briggs,jacksonville,28546
06625681,joseph,ward,concord,28027
01858349,richard,novak,winston salem,27106
07305481,suzanne,smith,concord,28027
01243528,marianne,ervin,kinston,28504
06305947,litasha,turner,elizabeth city,27909
06208369,cleavon,salley,durham,27707
07671872,david,taveras,new bern,28562
02130173,karen,cross,providence,27315
00763178,daniel,hutchens,kernersville,27284
01869108,beverly,gilley,taylorsville,28681
00513580,stanley,buck,morehead city,28557
06786749,gregory,dunston,clayton,27527
04773958,deborah,johnson,greenville,27834
02333635,linda,clevinger,snow camp,27349
06928018,walter,kearney,pikeville,27863
00385707,grace,carringer,murphy,28906
04774657,garrett,robinson,fairmont,28340
00100437,lucille,simmons,charlotte,28211
05625840,megan,stage,boone,28607
02396220,william,ray,cary,27519
05538741,kristina,black,fayetteville,28306
05176527,james,barber,charlotte,28211
05206108,martha,little,conover,28613
01113834,parnell,miller,millers creek,28651
05232789,lindsey,lanier,pinetops,27864
04926121,sonya,bankston,raleigh,27615
01247693,allyson,nichtern,winston salem,27104
01801525,robert,chappell,wake forest,27587
06251920,demetrios,demas,asheville,28801
01259548,james,hayes,wilmington,28411
01568163,lois,shelton,manteo,27954
02419585,william,diljak,willow spring,27592
02141485,patsy,grout,asheville,28804
06816683,margaritt,dendy,raleigh,27610
04190149,manica,william,greenville,27834
01566359,william,bingham,raleigh,27612
01710391,shannon,hatton,lenoir,28645
03594438,michelle,erwin,greensboro,27405
08177215,jeremy,armstrong,greensboro,27406
08020100,brent,shedrick,charlotte,28269
08227337,karen,rios,durham,27713
01513780,lynette,stewart,greensboro,27405
07034933,jeanira,dogan,otto,28763
07109403,candis,collins,linden,28356
01134294,michael,smith,lenoir,28645
04516503,josephine,keziah,high point,27265
02899796,david,kretzschmar,winston salem,27106
05973791,tameca,elliott,winston salem,27106
02503392,lenora,frederick,warsaw,28398
03887265,fallon,spotts,kinston,28501
04640666,branadette,locklear,lumberton,28358
07688013,raquielle,anderson,greensboro,27405
01802605,teresa,brooks,whittier,28789
00826687,tracey,carson,durham,27705
03397412,heather,conner,east flat rock,28726
00458548,uldine,parkhurst,raleigh,27604
07666943,steve,bailey,raleigh,27616
00081180,jarvis,garris,goldsboro,27534
02690845,sharron,ellison,new bern,28562
04445499,jacob,flomenberg,durham,27701
03039307,joe,green,durham,27703
04742955,joshua,davis,deep run,28525
04520595,kasey,miller,archdale,27263
05502233,bryce,horton,moyock,27958
06251100,james,lewis,lumber bridge,28357
04920053,stephanie,jobe,shelby,28150
06971511,lydia,steele,shelby,28152
05448712,christen,howell,huntersville,28078
03284852,christopher,allison,burlington,27215
02126977,dorothy,swift,pinehurst,28374
06365251,reginald,carpenter,butner,27509
01582814,lynn,morton,charlotte,28216
03322411,eric,miller,greensboro,27406
01997924,cleo,hammond,high point,27265
05550294,lena,leach,wilson,27893
08157057,cynthia,watlington,durham,27701
02590195,jean,pittman,smithfield,27577
06627184,frank,ferro,iron station,28080
01963820,samuel,southerland,warsaw,28398
02666375,bruce,deweese,arden,28704
06844240,holly,bridges,raleigh,27607
03979629,christine,warren,washington,27889
05723070,kathryn,scott,warsaw,28398
08020923,tiffany,hayes,lenoir,28645
06205810,aladin,abokarm,thomasville,27360
05594965,stephanie,townsend,richfield,28137
04148900,richard,creech,clemmons,27012
02831211,danny,roland,purlear,28665
06259277,pamela,daniels,washington,27889
01420249,jerry,stines,hildebran,28637
02101077,sue,dorsett,charlotte,28226
07399779,joshua,lunsford,hudson,28638
03174525,ryan,hulland,matthews,28104
01767724,jeffrey,matthis,high point,27265
05817995,willie,lynch,bunn,27508
07162884,ryheem,winston,raeford,28376
05759234,michael,payne,wilmington,28403
05862268,clara,brunt,winston salem,27106
05540294,terra,parsons,kannapolis,28083
03634656,patricia,bontrager,wilmington,28411
01306605,william,carpenter,smithfield,27577
07260388,willie,barnes,greensboro,27401
02433539,diane,brant,burlington,27217
06904849,wiley,penland,hayesville,28904
02649180,jennifer,britt,como,27818
01374270,yvonne,pait,charlotte,28214
01499726,robert,wagers,siler city,27344
01123161,james,day,rougemont,27572
05211523,sara,faccidomo,chapel hill,27516
01282777,john,deperczel,hickory,28601
06073174,dawn,graves,carrboro,27510
01181623,bertha,andrews,albemarle,28001
01609331,armand,muller,point harbor,27964
01455629,franklin,jackson,kings mountain,28086
02506822,caroline,ford,high point,27262
05003936,gregory,portal,charlotte,28277
02763793,dennis,lytle,marion,28752
08221510,ginger,ufland,monroe,28112
00583912,lena,deal,taylorsville,28681
04025511,theketha,hargrove,henderson,27536
02192135,michael,frino,cornelius,28031
05089575,lewis,maynard,winston salem,27127
06160004,tiffany,mcdowell,raleigh,27603
05596523,kelli,pearson,fayetteville,28311
03099408,heidi,begany,raleigh,27613
04293215,josiah,green,durham,27713
05928732,samuel,williams,durham,27713
03471792,james,seago,wilmington,28411
07666951,milyka,mciver,greensboro,27411
03179664,vernal,johnson,st pauls,28384
00337073,lacy,guyton,bladenboro,28320
07589888,willie,williams,charlotte,28269
02213232,stephen,davis,durham,27703
04062152,rajesh,desai,apex,27502
02270619,stephen,euler,wilmington,28405
03072849,robinette,neal,matthews,28105
06604377,sondra,miller,advance,27006
02482766,janice,cochran,mill spring,28756
03783014,john,griffis,garner,27529
05091964,kathryn,gunn,davidson,28036
04620461,daniel,sutton,kinston,28501
07413454,susan,bruorton,charlotte,28227
00798412,virgie,farmer,concord,28027
07441134,karen,hoscila,roanoke rapids,27870
03827606,ted,thompson,cornelius,28031
05664905,ralph,hagen,asheville,28804
05304191,phillipe,kebreau,fayetteville,28303
04019717,john,rogers,hendersonville,28791
06815049,tia,likens,wilmington,28412
01461178,brenda,calhoun,elon,27244
00318139,charles,moore,grifton,28530
02667521,jennifer,fordham,morganton,28655
06485431,anthony,mckeever,knightdale,27545
03112330,barbara,pool,manteo,27954
05970502,laura,eaddy,durham,27707
07373645,michael,whitfield,jacksonville,28546
00757108,darlene,bell,swansboro,28584
01309378,della,jefferson,henderson,27537
02970978,andrew,cooper,charlotte,28214
02070398,benjalee,haynes,horse shoe,28742
07006194,christopher,thorstenson,boone,28607
06421939,cheryl,brunc,pittsboro,27312
06006920,shirley,wilson,fayetteville,28301
05770727,david,bookman,wilson,27893
00223161,bobby,marshall,rural hall,27045
04087201,carolyn,currin,durham,27705
05292660,seth,morgan,sanford,27332
06466691,omar,etheridge,whiteville,28472
03622608,william,knighten,weaverville,28787
02027222,samuel,warren,greensboro,27405
00359686,norma,rogers,asheville,28806
08160650,carmen,jernigan,goldsboro,27530
00351688,george,wrenn,henderson,27537
01387524,mary,moore,goldsboro,27530
04258270,kek,ham,charlotte,28213
01801924,almeta,durkin,raleigh,27612
06588226,erik,owens,charlotte,28226
06154985,kenneth,angel,leicester,28748
05908094,laura,meredith,durham,27713
00169913,wilma,wilkie,hickory,28601
03064141,kathleen,kelly,raleigh,27612
00869353,kathryn,wilson,greensboro,27405
02155674,kimberly,peters,wilson,27896
03126760,rebecca,chapman,fayetteville,28306
04875510,george,roberson,pfafftown,27040
04570492,walter,scott,henderson,27536
05657359,reginald,mckinzie,goldsboro,27530
06294860,brenda,jones,raleigh,27610
01068090,donald,smith,charlotte,28227
05974905,chelcie,spruill,columbia,27925
02563404,james,summers,angier,27501
00577191,dorothy,estridge,charlotte,28210
01715961,mitchell,holloway,garner,27529
04805708,jonathan,shahnizadeh,kernersville,27284
07737562,george,stiak,cullowhee,28723
05799225,vernon,carver,durham,27701
07537842,shawntravius,williamson,charlotte,28217
06833212,thomas,hardin,winston salem,27127
07212228,krista,gist,greenville,27834
05324846,lesley,benbow,raeford,28376
05735816,brooks,frederick,chapel hill,27514
07869737,mary,ruffin,wake forest,27587
03951246,jo,wainwright,cary,27519
06844486,michael,gore,raleigh,27607
00022679,opal,horton,winston salem,27101
06464199,matthew,mcpherson,raleigh,27603
06848660,michael,eichhorn,mooresville,28117
07977116,david,lowery,asheville,28805
05300422,joel,tawney,kernersville,27284
02723952,lashawn,cooper,windsor,27983
06909510,jitoma,harvey,green level,27217
02057609,anthony,wall,winston salem,27103
02267860,axel,amaya,clayton,27520
06472055,thomas,neill,seagrove,27341
07519064,shanique,gorham,wilson,27893
05858852,erin,lindsey,chapel hill,27516
03459025,lisa,rodgers,stokes,27884
00301828,alberta,creagh,pollocksville,28573
03244355,harvey,tuttle,winston salem,27127
06954370,timothy,sookram,chapel hill,27514
04880765,nancy,miller,kill devil hills,27948
06323539,elaine,young,black mountain,28711
01548460,jean,mckenzie,new bern,28562
04591694,jason,ambros,archdale,27263
07876181,dionetta,boone,charlotte,28208
00772083,william,blackard,semora,27343
07548128,joseph,gordon,knightdale,27545
04765313,daniel,king,charlotte,28273
06008098,frank,vereen,winston salem,27101
01450415,ronald,reeger,gastonia,28056
03980526,angela,chappell,jonesville,28642
03153929,tracey,roberts,concord,28027
01404077,wanda,thomas,new bern,28560
01764486,karen,evans,charlotte,28270
04288790,adam,burke,cary,27511
05253086,steven,chapman,statesville,28625
01143022,phillip,bowden,benson,27504
04096199,karrie,combs,roaring river,28669
03279780,debra,moore,four oaks,27524
01043641,gregory,cloyed,boone,28607
07681165,sarah,thompson,pittsboro,27312
03880372,darcy,montague,charlotte,28212
06212335,michael,bredimus,wake forest,27587
03328275,anna,dunnagan,gastonia,28054
08214228,wilson,batista,raleigh,27610
00186720,george,brown,jacksonville,28540
03335409,anita,odonnell,julian,27283
06443230,james,hargrove,henderson,27537
00830774,edward,lewis,charlotte,28217
01163034,vera,clark,waynesville,28786
